customer_id,first_name,last_name,country,age,gender,income_level,Winning_percentage,Days_Since_Last_Bet,Active_Days,Total_Number_of_Bets,Total_Amount_Wagered,Average_Bet_Amount,Number_of_Bonuses_Received,Amount_of_Bonuses_Received,Revenue_from_Bonuses,Increase_in_Bets_After_Bonus,Increase_in_wagering_after_Bonus,Should_Receive_Bonus,column_with_outliers
4269,Christopher,James,Iraq,64.0,Female,110706.0,38.0,30.0,358.0,32.0,97399.0,993.0,100.0,1000.0,5000.0,500.0,50000.0,1.0,97399.0
3149,Clifford,Johnson,Fiji,18.0,Female,142917.0,53.0,33.0,322.0,37.0,96944.0,995.0,100.0,1000.0,5000.0,500.0,50000.0,1.0,96944.0
1676,Kelli,Morris,Moldova,64.0,Female,41715.0,55.0,17.0,285.0,46.0,91073.0,990.0,100.0,1000.0,5000.0,500.0,50000.0,1.0,91073.0
6942,Sharon,Baldwin,Mongolia,39.0,Female,144171.0,44.0,37.0,278.0,37.0,94118.0,999.0,100.0,1000.0,5000.0,500.0,50000.0,0.0,94118.0
9112,Margaret,Swanson,Jersey,63.0,Male,144963.0,12.0,36.0,97.0,18.0,75221.0,975.0,100.0,1000.0,5000.0,500.0,50000.0,1.0,75221.0
7622,Chad,Day,Slovakia (Slovak Republic),28.0,Male,47970.0,59.0,24.0,278.0,48.0,88404.0,986.0,100.0,1000.0,5000.0,500.0,50000.0,1.0,88404.0
2816,Nicole,Shaw,Botswana,65.0,Female,59360.0,24.0,28.0,300.0,44.0,93626.0,992.0,100.0,1000.0,5000.0,500.0,50000.0,1.0,93626.0
3678,Kevin,Wilson,Dominica,58.0,Male,21215.0,37.0,28.0,242.0,48.0,87326.0,985.0,100.0,1000.0,5000.0,500.0,50000.0,1.0,87326.0
7375,Paul,Santos,Wallis and Futuna,46.0,Female,113226.0,37.0,17.0,199.0,47.0,90148.0,989.0,100.0,1000.0,5000.0,500.0,50000.0,1.0,90148.0
3198,Christian,Garcia,Slovenia,39.0,Female,127327.0,10.0,23.0,155.0,42.0,96691.0,992.0,100.0,1000.0,5000.0,500.0,50000.0,0.0,96691.0
3052,Jennifer,Gomez,Greece,59.0,Male,114649.0,67.0,8.0,322.0,32.0,93406.0,998.0,100.0,1000.0,5000.0,500.0,50000.0,1.0,93406.0
8173,Samantha,Blackburn,Russian Federation,65.0,Female,22502.0,41.0,39.0,148.0,26.0,85483.0,989.0,100.0,1000.0,5000.0,500.0,50000.0,1.0,85483.0
7738,Bruce,Cisneros,Guatemala,79.0,Male,98183.0,79.0,20.0,220.0,49.0,86083.0,982.0,100.0,1000.0,5000.0,500.0,50000.0,1.0,86083.0
4110,Edwin,Herman,Afghanistan,26.0,Female,116781.0,64.0,13.0,307.0,40.0,96133.0,995.0,100.0,1000.0,5000.0,500.0,50000.0,1.0,96133.0
6380,Jane,Ryan,Burkina Faso,74.0,Male,87795.0,14.0,9.0,285.0,38.0,94907.0,998.0,100.0,1000.0,5000.0,500.0,50000.0,0.0,94907.0
4762,Tammie,Brewer,Bangladesh,72.0,Male,103933.0,19.0,4.0,271.0,31.0,89102.0,998.0,100.0,1000.0,5000.0,500.0,50000.0,0.0,89102.0
8099,Carolyn,Gutierrez,China,47.0,Female,87016.0,74.0,17.0,148.0,40.0,98181.0,992.0,100.0,1000.0,5000.0,500.0,50000.0,1.0,98181.0
5548,Kari,Schmidt,Cape Verde,21.0,Male,24630.0,30.0,18.0,220.0,49.0,87043.0,984.0,100.0,1000.0,5000.0,500.0,50000.0,1.0,87043.0
3070,Jennifer,Valdez,Panama,18.0,Male,60587.0,36.0,15.0,155.0,40.0,97508.0,993.0,100.0,1000.0,5000.0,500.0,50000.0,0.0,97508.0
4358,Jessica,Johnston,Kenya,62.0,Female,110880.0,63.0,14.0,235.0,46.0,89795.0,990.0,100.0,1000.0,5000.0,500.0,50000.0,1.0,89795.0
5383,Steven,Oliver,United States Virgin Islands,18.0,Female,131886.0,17.0,20.0,307.0,45.0,93862.0,991.0,100.0,1000.0,5000.0,500.0,50000.0,1.0,93862.0
3334,Bryan,Garcia,Bulgaria,51.0,Male,49970.0,36.0,35.0,278.0,40.0,94501.0,997.0,100.0,1000.0,5000.0,500.0,50000.0,1.0,94501.0
8478,Cathy,Sanchez,Mongolia,40.0,Female,112309.0,25.0,19.0,213.0,49.0,87163.0,984.0,100.0,1000.0,5000.0,500.0,50000.0,1.0,87163.0
6122,John,Morgan,Syrian Arab Republic,21.0,Female,145890.0,49.0,18.0,184.0,46.0,91945.0,991.0,100.0,1000.0,5000.0,500.0,50000.0,1.0,91945.0
9390,Nicole,Lyons,Hungary,74.0,Female,109018.0,37.0,4.0,184.0,28.0,87177.0,995.0,100.0,1000.0,5000.0,500.0,50000.0,0.0,87177.0
8173,Samantha,Blackburn,Russian Federation,65.0,Female,22502.0,60.0,1.0,249.0,25.0,79168.0,977.0,100.0,1000.0,5000.0,500.0,50000.0,1.0,79168.0
5588,Tonya,Schmidt,Nigeria,22.0,Male,43656.0,8.0,2.0,242.0,27.0,83759.0,990.0,100.0,1000.0,5000.0,500.0,50000.0,1.0,83759.0
9860,Joshua,Cox,Germany,29.0,Female,33913.0,70.0,10.0,126.0,28.0,92033.0,995.0,100.0,1000.0,5000.0,500.0,50000.0,1.0,92033.0
5642,Neil,Larson,Marshall Islands,59.0,Male,38231.0,79.0,22.0,329.0,41.0,97750.0,991.0,100.0,1000.0,5000.0,500.0,50000.0,1.0,97750.0
8563,Lisa,White,Liberia,30.0,Male,107602.0,25.0,15.0,191.0,45.0,92522.0,992.0,100.0,1000.0,5000.0,500.0,50000.0,1.0,92522.0
5573,Jackson,Medina,Mozambique,46.0,Female,110148.0,42.0,6.0,141.0,25.0,84828.0,987.0,100.0,1000.0,5000.0,500.0,50000.0,1.0,84828.0
4735,Angelica,Ramirez,Lao People's Democratic Republic,78.0,Male,59984.0,77.0,6.0,213.0,35.0,92871.0,1000.0,100.0,1000.0,5000.0,500.0,50000.0,0.0,92871.0
1027,Michael,Knox,Barbados,80.0,Female,97634.0,16.0,4.0,162.0,25.0,83230.0,985.0,100.0,1000.0,5000.0,500.0,50000.0,1.0,83230.0
5526,Patricia,Gallagher,Madagascar,24.0,Male,145723.0,65.0,23.0,264.0,49.0,86373.0,982.0,100.0,1000.0,5000.0,500.0,50000.0,1.0,86373.0
2816,Nicole,Shaw,Botswana,65.0,Female,59360.0,49.0,2.0,213.0,27.0,82853.0,987.0,100.0,1000.0,5000.0,500.0,50000.0,1.0,82853.0
3052,Jennifer,Gomez,Greece,59.0,Male,114649.0,39.0,9.0,97.0,19.0,75221.0,975.0,100.0,1000.0,5000.0,500.0,50000.0,1.0,75221.0
7201,James,Chen,Uganda,59.0,Male,146686.0,41.0,40.0,365.0,16.0,75221.0,975.0,100.0,1000.0,5000.0,500.0,50000.0,1.0,75221.0
1198,Melissa,Braun,Paraguay,59.0,Female,144664.0,70.0,16.0,126.0,34.0,98955.0,992.0,100.0,1000.0,5000.0,500.0,50000.0,1.0,98955.0
6429,Renee,Ford,Korea,52.0,Female,112294.0,44.0,30.0,235.0,47.0,89142.0,989.0,100.0,1000.0,5000.0,500.0,50000.0,1.0,89142.0
5432,Christopher,Hopkins,Tanzania,77.0,Male,82369.0,51.0,33.0,293.0,41.0,95024.0,996.0,100.0,1000.0,5000.0,500.0,50000.0,1.0,95024.0
8524,Kerry,Williams,Saint Lucia,80.0,Female,104418.0,12.0,40.0,177.0,29.0,87998.0,995.0,100.0,1000.0,5000.0,500.0,50000.0,0.0,87998.0
6552,Cody,Taylor,Hungary,46.0,Male,55651.0,57.0,14.0,155.0,39.0,97545.0,994.0,100.0,1000.0,5000.0,500.0,50000.0,1.0,97545.0
2006,James,Adams,French Polynesia,43.0,Female,101286.0,76.0,1.0,133.0,13.0,75221.0,975.0,100.0,1000.0,5000.0,500.0,50000.0,1.0,75221.0
4413,Cindy,Mahoney,South Georgia and the South Sandwich Islands,22.0,Female,107186.0,62.0,40.0,264.0,32.0,90632.0,999.0,100.0,1000.0,5000.0,500.0,50000.0,1.0,90632.0
1108,Elizabeth,Brown,Costa Rica,77.0,Male,37791.0,74.0,8.0,300.0,35.0,94577.0,998.0,100.0,1000.0,5000.0,500.0,50000.0,1.0,94577.0
3161,Gabriel,Davis,Belarus,39.0,Male,38232.0,47.0,33.0,329.0,35.0,96998.0,995.0,100.0,1000.0,5000.0,500.0,50000.0,1.0,96998.0
4605,Allison,Dunn,Martinique,43.0,Male,124369.0,46.0,19.0,170.0,44.0,94288.0,992.0,100.0,1000.0,5000.0,500.0,50000.0,1.0,94288.0
4002,Sarah,Newman,Australia,32.0,Female,21330.0,17.0,5.0,206.0,32.0,91254.0,999.0,100.0,1000.0,5000.0,500.0,50000.0,0.0,91254.0
9466,Whitney,Wilson,Equatorial Guinea,32.0,Male,126607.0,36.0,15.0,141.0,37.0,98614.0,992.0,100.0,1000.0,5000.0,500.0,50000.0,0.0,98614.0
5845,Ian,Adams,Antigua and Barbuda,48.0,Male,104001.0,63.0,11.0,351.0,30.0,94202.0,995.0,100.0,1000.0,5000.0,500.0,50000.0,1.0,94202.0
1219,James,Jones,Germany,18.0,Female,41296.0,34.0,1.0,314.0,19.0,75221.0,975.0,100.0,1000.0,5000.0,500.0,50000.0,1.0,75221.0
1419,Brian,Sanders,Bosnia and Herzegovina,43.0,Female,51580.0,32.0,11.0,170.0,38.0,96298.0,996.0,100.0,1000.0,5000.0,500.0,50000.0,0.0,96298.0
8659,Geoffrey,Hernandez,Cote d'Ivoire,66.0,Male,100682.0,74.0,10.0,126.0,28.0,92033.0,995.0,100.0,1000.0,5000.0,500.0,50000.0,1.0,92033.0
1905,Anna,Summers,Thailand,43.0,Male,129735.0,38.0,9.0,162.0,34.0,95215.0,997.0,100.0,1000.0,5000.0,500.0,50000.0,0.0,95215.0
8951,Lori,Crawford,Panama,71.0,Female,135289.0,61.0,11.0,104.0,24.0,86330.0,985.0,100.0,1000.0,5000.0,500.0,50000.0,1.0,86330.0
9909,Adam,Ramos,Korea,78.0,Male,40674.0,55.0,19.0,256.0,49.0,86402.0,982.0,100.0,1000.0,5000.0,500.0,50000.0,1.0,86402.0
5963,Randy,Hester,Panama,47.0,Male,27329.0,56.0,1.0,206.0,24.0,77399.0,975.0,100.0,1000.0,5000.0,500.0,50000.0,1.0,77399.0
5324,Megan,Mccarthy,Ukraine,72.0,Male,148025.0,34.0,29.0,112.0,30.0,96816.0,993.0,100.0,1000.0,5000.0,500.0,50000.0,0.0,96816.0
1728,Jessica,Morris,Samoa,34.0,Male,90527.0,47.0,5.0,365.0,16.0,75221.0,975.0,100.0,1000.0,5000.0,500.0,50000.0,1.0,75221.0
2816,Nicole,Shaw,Botswana,65.0,Female,59360.0,18.0,35.0,314.0,35.0,95705.0,997.0,100.0,1000.0,5000.0,500.0,50000.0,0.0,95705.0
3334,Bryan,Garcia,Bulgaria,51.0,Male,49970.0,76.0,32.0,112.0,28.0,92875.0,993.0,100.0,1000.0,5000.0,500.0,50000.0,1.0,92875.0
4064,Jennifer,Wright,Guinea-Bissau,46.0,Male,116165.0,73.0,15.0,271.0,46.0,90592.0,991.0,100.0,1000.0,5000.0,500.0,50000.0,1.0,90592.0
4456,Michael,Williams,Guinea-Bissau,55.0,Female,66887.0,59.0,3.0,256.0,29.0,86925.0,996.0,100.0,1000.0,5000.0,500.0,50000.0,1.0,86925.0
9020,Jennifer,Gonzalez,Sao Tome and Principe,45.0,Male,23180.0,22.0,34.0,119.0,27.0,91186.0,993.0,100.0,1000.0,5000.0,500.0,50000.0,0.0,91186.0
6429,Renee,Ford,Korea,52.0,Female,112294.0,22.0,12.0,112.0,27.0,91791.0,993.0,100.0,1000.0,5000.0,500.0,50000.0,0.0,91791.0
8046,Sean,Newton,Greenland,68.0,Female,39940.0,52.0,39.0,242.0,35.0,92393.0,1000.0,100.0,1000.0,5000.0,500.0,50000.0,0.0,92393.0
4878,Christopher,Wong,Montenegro,49.0,Male,60077.0,61.0,28.0,191.0,46.0,91434.0,991.0,100.0,1000.0,5000.0,500.0,50000.0,1.0,91434.0
3528,David,Williams,Norfolk Island,39.0,Female,106376.0,39.0,19.0,336.0,39.0,98821.0,991.0,100.0,1000.0,5000.0,500.0,50000.0,1.0,98821.0
1910,Kim,Jones,Malta,63.0,Female,145011.0,68.0,27.0,322.0,42.0,96934.0,992.0,100.0,1000.0,5000.0,500.0,50000.0,1.0,96934.0
6894,Kimberly,Nolan,British Virgin Islands,48.0,Female,117410.0,37.0,27.0,119.0,33.0,99150.0,991.0,100.0,1000.0,5000.0,500.0,50000.0,1.0,99056.0
9909,Adam,Ramos,Korea,78.0,Male,40674.0,30.0,7.0,90.0,13.0,75221.0,975.0,100.0,1000.0,5000.0,500.0,50000.0,1.0,75221.0
6537,James,Rodriguez,Grenada,38.0,Female,87218.0,29.0,24.0,278.0,48.0,88404.0,986.0,100.0,1000.0,5000.0,500.0,50000.0,1.0,88404.0
8291,Debra,Silva,Kenya,42.0,Female,93783.0,26.0,29.0,249.0,48.0,88376.0,987.0,100.0,1000.0,5000.0,500.0,50000.0,1.0,88376.0
8407,Ashley,Lucas,Chile,38.0,Female,94081.0,18.0,14.0,104.0,27.0,92783.0,992.0,100.0,1000.0,5000.0,500.0,50000.0,0.0,92783.0
8291,Debra,Silva,Kenya,42.0,Female,93783.0,77.0,1.0,184.0,22.0,75221.0,975.0,100.0,1000.0,5000.0,500.0,50000.0,1.0,75221.0
2018,Cynthia,Rodriguez,Christmas Island,54.0,Female,51283.0,66.0,28.0,199.0,47.0,90362.0,990.0,100.0,1000.0,5000.0,500.0,50000.0,1.0,90362.0
4392,Nicholas,Cruz,Jersey,74.0,Female,121799.0,51.0,10.0,184.0,39.0,95401.0,997.0,100.0,1000.0,5000.0,500.0,50000.0,0.0,95401.0
6297,Zachary,Hayes,Jordan,49.0,Female,121590.0,66.0,26.0,271.0,48.0,88052.0,986.0,100.0,1000.0,5000.0,500.0,50000.0,1.0,88052.0
2985,Judith,Gilbert,Tonga,36.0,Female,54771.0,56.0,24.0,365.0,33.0,99361.0,990.0,100.0,1000.0,5000.0,500.0,50000.0,1.0,99056.0
3000,James,Wilson,British Indian Ocean Territory (Chagos Archipelago),68.0,Male,97835.0,19.0,12.0,177.0,40.0,95747.0,995.0,100.0,1000.0,5000.0,500.0,50000.0,0.0,95747.0
4269,Bonnie,Jones,Montenegro,47.0,Male,52778.0,45.0,2.0,249.0,27.0,83631.0,989.0,100.0,1000.0,5000.0,500.0,50000.0,1.0,83631.0
4599,Sarah,Schmidt,Indonesia,45.0,Female,39669.0,33.0,31.0,343.0,34.0,97946.0,994.0,100.0,1000.0,5000.0,500.0,50000.0,1.0,97946.0
8042,William,Logan,Lesotho,28.0,Female,73249.0,48.0,20.0,184.0,47.0,91257.0,990.0,100.0,1000.0,5000.0,500.0,50000.0,1.0,91257.0
7191,Cynthia,Newman,Puerto Rico,74.0,Male,139680.0,5.0,12.0,314.0,38.0,96802.0,995.0,100.0,1000.0,5000.0,500.0,50000.0,0.0,96802.0
6385,Lori,Stewart,China,41.0,Female,84412.0,44.0,8.0,126.0,25.0,86712.0,989.0,100.0,1000.0,5000.0,500.0,50000.0,1.0,86712.0
2385,Eric,Hudson,Madagascar,30.0,Male,83708.0,34.0,36.0,220.0,40.0,93872.0,998.0,100.0,1000.0,5000.0,500.0,50000.0,0.0,93872.0
6046,Robert,Hernandez,Uganda,53.0,Male,77582.0,26.0,27.0,191.0,47.0,90867.0,990.0,100.0,1000.0,5000.0,500.0,50000.0,1.0,90867.0
7136,Brandon,Jackson,Brazil,54.0,Male,102724.0,42.0,26.0,162.0,43.0,95699.0,992.0,100.0,1000.0,5000.0,500.0,50000.0,1.0,95699.0
1945,Melanie,Frank,Mayotte,55.0,Female,99736.0,42.0,29.0,300.0,44.0,94106.0,993.0,100.0,1000.0,5000.0,500.0,50000.0,1.0,94106.0
1140,Zachary,Coleman,Ireland,50.0,Male,109312.0,61.0,10.0,206.0,41.0,94176.0,997.0,100.0,1000.0,5000.0,500.0,50000.0,0.0,94176.0
6429,Renee,Ford,Korea,52.0,Female,112294.0,71.0,20.0,351.0,36.0,99908.0,990.0,100.0,1000.0,5000.0,500.0,50000.0,1.0,99056.0
1198,Melissa,Braun,Paraguay,59.0,Female,144664.0,77.0,35.0,256.0,41.0,93577.0,997.0,100.0,1000.0,5000.0,500.0,50000.0,1.0,93577.0
6798,Margaret,Grant,Antarctica (the territory South of 60 deg S),62.0,Female,130298.0,69.0,11.0,249.0,43.0,92640.0,995.0,100.0,1000.0,5000.0,500.0,50000.0,1.0,92640.0
7801,James,Clarke,Belize,59.0,Male,81771.0,35.0,30.0,220.0,47.0,89723.0,990.0,100.0,1000.0,5000.0,500.0,50000.0,1.0,89723.0
5838,Michelle,Robles,Belgium,22.0,Male,148634.0,19.0,37.0,97.0,17.0,75221.0,975.0,100.0,1000.0,5000.0,500.0,50000.0,1.0,75221.0
1176,Tammy,Robinson,Yemen,32.0,Male,118477.0,18.0,26.0,336.0,39.0,98803.0,991.0,100.0,1000.0,5000.0,500.0,50000.0,1.0,98803.0
9112,Margaret,Swanson,Jersey,63.0,Male,144963.0,7.0,24.0,184.0,47.0,91128.0,989.0,100.0,1000.0,5000.0,500.0,50000.0,1.0,91128.0
2530,Jacob,Cline,Peru,67.0,Male,33004.0,42.0,30.0,213.0,46.0,90271.0,990.0,100.0,1000.0,5000.0,500.0,50000.0,1.0,90271.0
9777,Donald,Davis,Montserrat,34.0,Female,100423.0,59.0,2.0,271.0,26.0,82333.0,986.0,100.0,1000.0,5000.0,500.0,50000.0,1.0,82333.0
9360,Crystal,Whitaker,Costa Rica,40.0,Female,47063.0,16.0,30.0,162.0,41.0,96675.0,994.0,100.0,1000.0,5000.0,500.0,50000.0,0.0,96675.0
3939,David,Little,Sweden,60.0,Male,25984.0,21.0,33.0,343.0,32.0,96146.0,995.0,100.0,1000.0,5000.0,500.0,50000.0,1.0,96146.0
6164,Jennifer,Smith,North Macedonia,48.0,Female,65378.0,29.0,28.0,199.0,47.0,90362.0,990.0,100.0,1000.0,5000.0,500.0,50000.0,1.0,90362.0
8315,Lisa,Williams,Seychelles,19.0,Female,86182.0,31.0,39.0,141.0,24.0,83214.0,983.0,100.0,1000.0,5000.0,500.0,50000.0,1.0,83214.0
1905,Anna,Summers,Thailand,43.0,Male,129735.0,5.0,29.0,300.0,44.0,94106.0,993.0,100.0,1000.0,5000.0,500.0,50000.0,1.0,94106.0
8173,Samantha,Blackburn,Russian Federation,65.0,Female,22502.0,7.0,15.0,351.0,34.0,98490.0,992.0,100.0,1000.0,5000.0,500.0,50000.0,0.0,98490.0
1775,Clinton,Green,Cayman Islands,52.0,Male,21132.0,72.0,2.0,242.0,27.0,83759.0,990.0,100.0,1000.0,5000.0,500.0,50000.0,1.0,83759.0
7027,Jill,Hicks,Argentina,36.0,Male,80942.0,23.0,4.0,199.0,30.0,88587.0,997.0,100.0,1000.0,5000.0,500.0,50000.0,0.0,88587.0
8888,Michelle,Martinez,Solomon Islands,50.0,Male,130382.0,17.0,30.0,199.0,45.0,91800.0,992.0,100.0,1000.0,5000.0,500.0,50000.0,1.0,91800.0
4042,Chad,Bernard,Cook Islands,18.0,Male,138250.0,35.0,16.0,256.0,48.0,88466.0,987.0,100.0,1000.0,5000.0,500.0,50000.0,1.0,88466.0
5976,Karen,Peterson,Burundi,40.0,Male,125200.0,74.0,22.0,213.0,49.0,86547.0,982.0,100.0,1000.0,5000.0,500.0,50000.0,1.0,86547.0
1839,James,Lopez,Guam,26.0,Male,29981.0,11.0,25.0,343.0,38.0,99500.0,990.0,100.0,1000.0,5000.0,500.0,50000.0,1.0,99056.0
7493,Abigail,Freeman,Bangladesh,18.0,Female,65669.0,30.0,1.0,199.0,23.0,76380.0,975.0,100.0,1000.0,5000.0,500.0,50000.0,1.0,76380.0
6537,James,Rodriguez,Grenada,38.0,Female,87218.0,21.0,32.0,104.0,26.0,90175.0,991.0,100.0,1000.0,5000.0,500.0,50000.0,1.0,90175.0
6612,Samuel,Quinn,Saudi Arabia,43.0,Male,22211.0,78.0,36.0,191.0,37.0,94739.0,998.0,100.0,1000.0,5000.0,500.0,50000.0,1.0,94739.0
3688,Isaac,Rodriguez,Norway,42.0,Male,124567.0,23.0,5.0,307.0,29.0,88396.0,995.0,100.0,1000.0,5000.0,500.0,50000.0,0.0,88396.0
4985,Ruth,Kemp,Ukraine,64.0,Male,117273.0,34.0,30.0,177.0,43.0,94742.0,994.0,100.0,1000.0,5000.0,500.0,50000.0,1.0,94742.0
4600,Gloria,Adams,Tonga,49.0,Male,34084.0,79.0,26.0,249.0,49.0,86147.0,982.0,100.0,1000.0,5000.0,500.0,50000.0,1.0,86147.0
5153,Tina,Cunningham,Micronesia,38.0,Male,135659.0,22.0,27.0,162.0,43.0,95933.0,992.0,100.0,1000.0,5000.0,500.0,50000.0,0.0,95933.0
1419,Brian,Sanders,Bosnia and Herzegovina,43.0,Female,51580.0,42.0,8.0,90.0,15.0,75221.0,975.0,100.0,1000.0,5000.0,500.0,50000.0,1.0,75221.0
1897,Jennifer,Cortez,Nauru,75.0,Male,111440.0,22.0,36.0,206.0,39.0,94285.0,998.0,100.0,1000.0,5000.0,500.0,50000.0,0.0,94285.0
3049,David,Cross,Belgium,75.0,Female,114620.0,65.0,6.0,307.0,31.0,90999.0,998.0,100.0,1000.0,5000.0,500.0,50000.0,0.0,90999.0
4044,Katelyn,Sanders,Tuvalu,27.0,Female,79179.0,15.0,26.0,249.0,49.0,86147.0,982.0,100.0,1000.0,5000.0,500.0,50000.0,1.0,86147.0
4208,Alan,Garcia,Spain,63.0,Female,117664.0,55.0,39.0,90.0,11.0,75221.0,975.0,100.0,1000.0,5000.0,500.0,50000.0,1.0,75221.0
8833,Colin,Fields,Thailand,61.0,Male,137820.0,13.0,16.0,90.0,24.0,89333.0,987.0,100.0,1000.0,5000.0,500.0,50000.0,1.0,89333.0
8007,Alicia,Blake,Uzbekistan,46.0,Male,107684.0,65.0,19.0,220.0,49.0,86486.0,983.0,100.0,1000.0,5000.0,500.0,50000.0,1.0,86486.0
4756,Elizabeth,Nelson,Slovenia,35.0,Female,143143.0,22.0,9.0,104.0,21.0,79682.0,975.0,100.0,1000.0,5000.0,500.0,50000.0,1.0,79682.0
2985,Judith,Gilbert,Tonga,36.0,Female,54771.0,54.0,36.0,228.0,40.0,93734.0,998.0,100.0,1000.0,5000.0,500.0,50000.0,1.0,93734.0
7191,Cynthia,Newman,Puerto Rico,74.0,Male,139680.0,5.0,8.0,162.0,33.0,93953.0,998.0,100.0,1000.0,5000.0,500.0,50000.0,0.0,93953.0
3059,Christopher,Hall,Faroe Islands,30.0,Female,53467.0,13.0,12.0,365.0,27.0,92158.0,993.0,100.0,1000.0,5000.0,500.0,50000.0,0.0,92158.0
1480,Sheila,Leon,Saint Kitts and Nevis,51.0,Female,141408.0,12.0,12.0,293.0,41.0,94967.0,995.0,100.0,1000.0,5000.0,500.0,50000.0,0.0,94967.0
5588,Tonya,Schmidt,Nigeria,22.0,Male,43656.0,6.0,17.0,228.0,49.0,87299.0,985.0,100.0,1000.0,5000.0,500.0,50000.0,1.0,87299.0
7135,Robin,Eaton,Montenegro,64.0,Male,26989.0,74.0,33.0,199.0,42.0,93851.0,995.0,100.0,1000.0,5000.0,500.0,50000.0,1.0,93851.0
2816,Nicole,Shaw,Botswana,65.0,Female,59360.0,6.0,26.0,141.0,39.0,98917.0,991.0,100.0,1000.0,5000.0,500.0,50000.0,0.0,98917.0
3436,Brittany,Moreno,Bouvet Island (Bouvetoya),80.0,Male,38781.0,79.0,29.0,228.0,48.0,88420.0,987.0,100.0,1000.0,5000.0,500.0,50000.0,1.0,88420.0
4392,Nicholas,Cruz,Jersey,74.0,Female,121799.0,76.0,19.0,155.0,42.0,96910.0,992.0,100.0,1000.0,5000.0,500.0,50000.0,1.0,96910.0
9611,Casey,Sampson,Nigeria,80.0,Female,52116.0,11.0,37.0,119.0,23.0,82145.0,978.0,100.0,1000.0,5000.0,500.0,50000.0,1.0,82145.0
4518,Rodney,Richmond,Bouvet Island (Bouvetoya),69.0,Female,44460.0,34.0,11.0,220.0,43.0,92919.0,995.0,100.0,1000.0,5000.0,500.0,50000.0,0.0,92919.0
3387,Andrea,Adams,Costa Rica,55.0,Male,46729.0,79.0,33.0,213.0,43.0,92779.0,995.0,100.0,1000.0,5000.0,500.0,50000.0,1.0,92779.0
6830,Wayne,Kennedy,Cambodia,75.0,Female,32576.0,77.0,37.0,285.0,36.0,94186.0,999.0,100.0,1000.0,5000.0,500.0,50000.0,1.0,94186.0
3609,Alex,Molina,Mozambique,51.0,Female,60617.0,25.0,3.0,90.0,6.0,75221.0,975.0,100.0,1000.0,5000.0,500.0,50000.0,1.0,75221.0
4127,Benjamin,Snow,Bouvet Island (Bouvetoya),27.0,Female,31945.0,67.0,38.0,343.0,25.0,84867.0,986.0,100.0,1000.0,5000.0,500.0,50000.0,1.0,84867.0
6216,Robyn,Baird,United Kingdom,20.0,Male,27360.0,23.0,2.0,141.0,17.0,75221.0,975.0,100.0,1000.0,5000.0,500.0,50000.0,1.0,75221.0
4398,Jose,Mason,Bulgaria,21.0,Female,80451.0,29.0,36.0,177.0,36.0,94984.0,998.0,100.0,1000.0,5000.0,500.0,50000.0,0.0,94984.0
2542,Guy,Conway,Dominica,51.0,Male,124389.0,53.0,32.0,126.0,31.0,96240.0,994.0,100.0,1000.0,5000.0,500.0,50000.0,1.0,96240.0
6867,Vanessa,Miller,Nepal,51.0,Male,99502.0,78.0,38.0,126.0,23.0,81522.0,977.0,100.0,1000.0,5000.0,500.0,50000.0,1.0,81522.0
3609,Alex,Molina,Mozambique,51.0,Female,60617.0,55.0,17.0,162.0,42.0,96127.0,993.0,100.0,1000.0,5000.0,500.0,50000.0,1.0,96127.0
7992,Danielle,Terry,Finland,36.0,Male,23638.0,46.0,35.0,235.0,41.0,93322.0,997.0,100.0,1000.0,5000.0,500.0,50000.0,1.0,93322.0
8064,Connor,Harris,Philippines,31.0,Male,29217.0,30.0,6.0,162.0,29.0,89903.0,997.0,100.0,1000.0,5000.0,500.0,50000.0,0.0,89903.0
8936,Debra,Meza,Ukraine,34.0,Male,29387.0,72.0,39.0,343.0,23.0,80867.0,976.0,100.0,1000.0,5000.0,500.0,50000.0,1.0,80867.0
8844,Willie,Schmidt,Brunei Darussalam,36.0,Female,35151.0,72.0,8.0,358.0,24.0,84197.0,983.0,100.0,1000.0,5000.0,500.0,50000.0,1.0,84197.0
5518,Kelsey,Valenzuela,Maldives,64.0,Female,57880.0,76.0,8.0,148.0,30.0,92303.0,997.0,100.0,1000.0,5000.0,500.0,50000.0,0.0,92303.0
7553,Samantha,Blair,Greenland,33.0,Male,53518.0,55.0,13.0,285.0,43.0,93707.0,994.0,100.0,1000.0,5000.0,500.0,50000.0,1.0,93707.0
4898,Kimberly,Arnold,Luxembourg,18.0,Male,42749.0,36.0,5.0,300.0,30.0,89356.0,997.0,100.0,1000.0,5000.0,500.0,50000.0,0.0,89356.0
3654,Jason,Smith,Pakistan,23.0,Male,135713.0,49.0,34.0,307.0,38.0,96078.0,996.0,100.0,1000.0,5000.0,500.0,50000.0,1.0,96078.0
8195,David,Powell,Cyprus,41.0,Female,104742.0,34.0,3.0,97.0,8.0,75221.0,975.0,100.0,1000.0,5000.0,500.0,50000.0,1.0,75221.0
1644,Dustin,Palmer,Portugal,65.0,Male,26652.0,31.0,35.0,97.0,20.0,77186.0,975.0,100.0,1000.0,5000.0,500.0,50000.0,1.0,77186.0
